YEAR,EFFECTIVE_DATE,STYP,LEVL,RESD,EKU_ONLINE,HOURS,FTE
2223,26SEP2022:00:00:00,T,UG,R,N,6251,432.29000
2223,26SEP2022:00:00:00,T,UG,R,Y,4291,339.92000
2223,27SEP2022:00:00:00,C,UG,O,N,10117,675.63000
2223,27SEP2022:00:00:00,C,UG,O,Y,4356,346.46000
2223,27SEP2022:00:00:00,C,UG,R,N,70132,4813.54000
2223,27SEP2022:00:00:00,C,UG,R,Y,12461,975.58000
2223,27SEP2022:00:00:00,N,UG,O,N,3209,210.58000
2223,27SEP2022:00:00:00,N,UG,O,Y,341,27.67000
2223,27SEP2022:00:00:00,N,UG,R,N,35949,2385.46000
2223,27SEP2022:00:00:00,N,UG,R,Y,1693,129.08000
2223,27SEP2022:00:00:00,P,GR,O,Y,860,93.56000
2223,27SEP2022:00:00:00,R,GR,R,Y,255,28.00000
2223,27SEP2022:00:00:00,R,UG,O,N,61,3.92000
2223,27SEP2022:00:00:00,R,UG,R,Y,1689,133.75000
2223,27SEP2022:00:00:00,T,UG,O,Y,1425,113.58000
2223,27SEP2022:00:00:00,T,UG,R,N,6252,432.29000
2223,27SEP2022:00:00:00,T,UG,R,Y,4292,340.50000
2223,28SEP2022:00:00:00,C,UG,O,N,10136,676.46000
2223,28SEP2022:00:00:00,C,UG,O,Y,4369,347.29000
2223,28SEP2022:00:00:00,C,UG,R,N,70244,4820.25000
2223,28SEP2022:00:00:00,C,UG,R,Y,12464,975.83000
2223,28SEP2022:00:00:00,J,UG,R,N,3110,259.13000
2223,28SEP2022:00:00:00,N,UG,O,N,3211,210.58000
2223,28SEP2022:00:00:00,N,UG,R,N,35962,2385.71000
2223,28SEP2022:00:00:00,P,GR,O,Y,863,93.89000
2223,28SEP2022:00:00:00,P,GR,R,N,2455,227.67000
2223,28SEP2022:00:00:00,R,UG,R,Y,1707,135.25000
2223,28SEP2022:00:00:00,T,UG,R,Y,4309,342.17000
2223,29SEP2022:00:00:00,C,GR,O,Y,2214,243.94000
2223,29SEP2022:00:00:00,C,UG,O,N,10145,676.71000
2223,29SEP2022:00:00:00,C,UG,R,N,70294,4822.58000
2223,29SEP2022:00:00:00,C,UG,R,Y,12467,976.08000
2223,29SEP2022:00:00:00,N,UG,O,Y,338,27.42000
2223,29SEP2022:00:00:00,N,UG,R,N,35963,2385.71000
2223,29SEP2022:00:00:00,R,UG,R,Y,1721,136.42000
2223,29SEP2022:00:00:00,T,UG,O,Y,1423,113.42000
2223,29SEP2022:00:00:00,T,UG,R,Y,4308,342.08000
2223,30SEP2022:00:00:00,C,UG,O,N,10166,678.21000
2223,30SEP2022:00:00:00,C,UG,O,Y,4378,348.13000
2223,30SEP2022:00:00:00,C,UG,R,N,70328,4824.33000
2223,30SEP2022:00:00:00,C,UG,R,Y,12476,976.58000
2223,30SEP2022:00:00:00,N,UG,R,N,35964,2385.71000
2223,30SEP2022:00:00:00,R,UG,R,Y,1727,136.92000
2223,30SEP2022:00:00:00,T,UG,R,N,6249,432.29000
2223,30SEP2022:00:00:00,T,UG,R,Y,4329,343.83000
2223,01OCT2022:00:00:00,C,UG,O,Y,4386,348.79000
2223,30JUN2023:00:00:00,C,UG,O,N,23883,1610.67000
2223,30JUN2023:00:00:00,C,UG,R,Y,31326,2468.25000
2223,30JUN2023:00:00:00,P,GR,R,N,3768,371.94000
2223,01JUL2023:00:00:00,C,GR,R,Y,10432,1143.56000
2223,01JUL2023:00:00:00,C,UG,R,N,170995,11809.50000
2223,01JUL2023:00:00:00,T,UG,O,N,2023,137.42000
2223,02JUL2023:00:00:00,C,GR,O,N,2002,204.78000
2223,02JUL2023:00:00:00,N,UG,R,Y,2465,192.25000
2223,02JUL2023:00:00:00,T,UG,O,N,2026,137.67000
2223,02JUL2023:00:00:00,T,UG,R,N,8978,630.38000
2223,03JUL2023:00:00:00,C,UG,O,Y,11271,905.21000
2223,03JUL2023:00:00:00,C,UG,R,N,171008,11810.58000
2223,03JUL2023:00:00:00,C,UG,R,Y,31324,2468.08000
2223,03JUL2023:00:00:00,T,UG,R,N,8976,630.21000
2223,04JUL2023:00:00:00,C,UG,R,N,171005,11810.33000
2223,04JUL2023:00:00:00,C,UG,R,Y,31321,2467.83000
2223,05JUL2023:00:00:00,C,GR,R,Y,10426,1142.89000
2223,05JUL2023:00:00:00,C,UG,O,N,23881,1610.50000
2223,05JUL2023:00:00:00,C,UG,O,Y,11277,905.71000
2223,05JUL2023:00:00:00,C,UG,R,N,171000,11809.92000
2223,05JUL2023:00:00:00,C,UG,R,Y,31306,2466.58000
2223,05JUL2023:00:00:00,P,GR,R,Y,3389,366.33000
2223,05JUL2023:00:00:00,R,GR,O,Y,129,14.00000
2223,05JUL2023:00:00:00,T,UG,R,Y,7072,567.42000
2223,05JUL2023:00:00:00,U,GR,R,N,238,26.44000
2223,05JUL2023:00:00:00,U,UG,R,N,211,17.42000
2223,06JUL2023:00:00:00,C,GR,O,Y,6710,738.39000
2223,06JUL2023:00:00:00,C,GR,R,Y,10405,1140.56000
2223,06JUL2023:00:00:00,C,UG,O,N,23879,1610.33000
2223,06JUL2023:00:00:00,C,UG,O,Y,11274,905.46000
2223,06JUL2023:00:00:00,C,UG,R,N,170973,11807.71000
2223,06JUL2023:00:00:00,C,UG,R,Y,31303,2466.33000
2223,06JUL2023:00:00:00,N,UG,R,Y,2453,191.25000
2223,06JUL2023:00:00:00,P,GR,R,N,3759,370.94000
2223,06JUL2023:00:00:00,T,UG,O,N,2029,137.92000
2223,06JUL2023:00:00:00,T,UG,R,N,8978,630.33000
2223,06JUL2023:00:00:00,T,UG,R,Y,7066,566.92000
2223,06JUL2023:00:00:00,U,UG,R,N,215,17.75000
2223,07JUL2023:00:00:00,C,GR,O,Y,6704,737.72000
2223,07JUL2023:00:00:00,C,GR,R,N,10392,1062.44000
2223,07JUL2023:00:00:00,C,GR,R,Y,10402,1140.22000
2223,07JUL2023:00:00:00,C,UG,R,N,170957,11806.38000
2223,07JUL2023:00:00:00,N,UG,R,N,37293,2483.13000
2223,10JUL2023:00:00:00,C,GR,O,N,2008,205.44000
2223,10JUL2023:00:00:00,C,GR,O,Y,6698,737.06000
2223,10JUL2023:00:00:00,C,UG,R,N,170955,11806.21000
2223,11JUL2023:00:00:00,C,GR,O,N,2005,205.11000
2223,11JUL2023:00:00:00,C,GR,O,Y,6695,736.72000
2223,11JUL2023:00:00:00,C,GR,R,Y,10396,1139.56000
2223,11JUL2023:00:00:00,C,UG,R,N,170953,11806.04000
2223,11JUL2023:00:00:00,C,UG,R,Y,31300,2466.08000
2223,11JUL2023:00:00:00,N,UG,R,Y,2444,190.50000
2223,11JUL2023:00:00:00,T,UG,R,Y,7057,566.17000
2223,11JUL2023:00:00:00,X,UG,R,N,41,3.42000
2223,12JUL2023:00:00:00,C,GR,R,Y,10399,1139.89000
2223,13JUL2023:00:00:00,C,UG,O,N,23884,1610.75000
2223,13JUL2023:00:00:00,C,UG,R,Y,31297,2465.83000
2223,17JUL2023:00:00:00,C,GR,R,Y,10407,1140.78000
2223,17JUL2023:00:00:00,N,UG,R,N,37290,2482.88000
2223,18JUL2023:00:00:00,C,GR,R,Y,10404,1140.44000
2223,19JUL2023:00:00:00,C,UG,R,N,170958,11806.46000
2223,20JUL2023:00:00:00,C,GR,O,Y,6686,735.72000
2223,24JUL2023:00:00:00,C,UG,R,N,170952,11805.96000
2223,24JUL2023:00:00:00,R,UG,R,N,2633,196.54000
2223,26JUL2023:00:00:00,C,UG,R,N,170949,11805.71000
2223,27JUL2023:00:00:00,C,UG,R,N,170951,11805.88000
2223,28JUL2023:00:00:00,C,UG,R,N,170950,11805.79000
2223,01AUG2023:00:00:00,C,GR,R,N,10393,1062.56000
2223,01AUG2023:00:00:00,C,UG,O,N,23888,1611.08000
2223,01AUG2023:00:00:00,C,UG,R,N,170947,11805.54000
2223,02AUG2023:00:00:00,C,GR,R,Y,10401,1140.11000
2223,02AUG2023:00:00:00,C,UG,O,Y,11268,904.96000
2223,02AUG2023:00:00:00,C,UG,R,N,170935,11804.54000
2223,02AUG2023:00:00:00,C,UG,R,Y,31294,2465.58000
2223,03AUG2023:00:00:00,C,UG,R,N,170954,11805.88000
2223,09AUG2023:00:00:00,C,UG,R,N,170948,11805.63000
2223,09AUG2023:00:00:00,R,UG,R,Y,3009,241.38000
2223,10AUG2023:00:00:00,C,UG,R,N,170942,11805.13000
2223,11AUG2023:00:00:00,C,UG,R,N,170939,11804.88000
2223,11AUG2023:00:00:00,T,UG,R,N,8972,629.83000
2223,01OCT2022:00:00:00,C,UG,R,N,70342,4825.25000
2223,01OCT2022:00:00:00,C,UG,R,Y,12482,976.83000
2223,01OCT2022:00:00:00,R,UG,R,Y,1733,137.42000
2223,01OCT2022:00:00:00,T,UG,O,Y,1426,113.67000
2223,02OCT2022:00:00:00,C,UG,O,N,10175,678.71000
2223,02OCT2022:00:00:00,C,UG,O,Y,4392,349.29000
2223,02OCT2022:00:00:00,C,UG,R,N,70369,4826.33000
2223,02OCT2022:00:00:00,C,UG,R,Y,12452,974.92000
2223,02OCT2022:00:00:00,N,UG,R,Y,1690,128.83000
2223,02OCT2022:00:00:00,R,UG,O,Y,231,18.50000
2223,03OCT2022:00:00:00,C,GR,R,N,3092,326.39000
2223,03OCT2022:00:00:00,C,GR,R,Y,3016,330.28000
2223,03OCT2022:00:00:00,C,UG,O,N,10187,679.46000
2223,03OCT2022:00:00:00,C,UG,O,Y,4393,349.71000
2223,03OCT2022:00:00:00,C,UG,R,N,70491,4834.92000
2223,03OCT2022:00:00:00,C,UG,R,Y,12473,976.67000
2223,03OCT2022:00:00:00,N,UG,R,N,35961,2385.54000
2223,03OCT2022:00:00:00,P,GR,O,Y,866,94.22000
2223,03OCT2022:00:00:00,P,GR,R,N,2458,228.00000
2223,03OCT2022:00:00:00,P,GR,R,Y,1982,213.78000
2223,03OCT2022:00:00:00,R,UG,R,N,1598,117.33000
2223,03OCT2022:00:00:00,R,UG,R,Y,1728,136.92000
2223,03OCT2022:00:00:00,T,UG,R,Y,4347,345.33000
2223,04OCT2022:00:00:00,C,GR,O,Y,2217,244.28000
2223,04OCT2022:00:00:00,C,GR,R,Y,3017,330.28000
2223,04OCT2022:00:00:00,C,UG,O,N,10209,681.04000
2223,04OCT2022:00:00:00,C,UG,O,Y,4410,351.13000
2223,04OCT2022:00:00:00,C,UG,R,N,70604,4842.33000
2223,04OCT2022:00:00:00,C,UG,R,Y,12494,978.42000
2223,04OCT2022:00:00:00,N,UG,R,N,35987,2385.54000
2223,04OCT2022:00:00:00,N,UG,R,Y,1696,129.33000
2223,04OCT2022:00:00:00,P,GR,O,Y,869,94.56000
2223,04OCT2022:00:00:00,P,GR,R,N,2458,228.33000
2223,04OCT2022:00:00:00,R,UG,O,N,64,4.17000
2223,04OCT2022:00:00:00,R,UG,O,Y,235,18.83000
2223,04OCT2022:00:00:00,T,UG,R,N,6255,432.29000
2223,04OCT2022:00:00:00,T,UG,R,Y,4357,346.17000
2223,05OCT2022:00:00:00,C,GR,O,Y,2220,244.61000
2223,05OCT2022:00:00:00,C,GR,R,N,3092,326.72000
2223,05OCT2022:00:00:00,C,UG,O,N,10227,682.29000
2223,05OCT2022:00:00:00,C,UG,O,Y,4435,353.29000
2223,05OCT2022:00:00:00,C,UG,R,N,70663,4845.00000
2223,05OCT2022:00:00:00,C,UG,R,Y,12497,978.92000
2223,05OCT2022:00:00:00,N,UG,O,N,3215,210.83000
2223,05OCT2022:00:00:00,N,UG,R,N,35988,2385.54000
2223,05OCT2022:00:00:00,N,UG,R,Y,1708,130.33000
2223,05OCT2022:00:00:00,P,GR,R,Y,1979,213.50000
2223,05OCT2022:00:00:00,R,GR,R,Y,261,28.67000
2223,05OCT2022:00:00:00,R,UG,R,Y,1734,137.42000
2223,05OCT2022:00:00:00,T,UG,O,N,1487,99.00000
2223,05OCT2022:00:00:00,T,UG,O,Y,1444,115.17000
2223,05OCT2022:00:00:00,T,UG,R,N,6259,432.29000
2223,05OCT2022:00:00:00,T,UG,R,Y,4375,347.67000
2223,06OCT2022:00:00:00,C,GR,R,N,3100,327.61000
2223,06OCT2022:00:00:00,C,GR,R,Y,3020,330.61000
2223,06OCT2022:00:00:00,C,UG,O,N,10237,682.88000
2223,06OCT2022:00:00:00,C,UG,O,Y,4443,354.21000
2223,06OCT2022:00:00:00,C,UG,R,N,70758,4849.79000
2223,06OCT2022:00:00:00,C,UG,R,Y,12490,978.17000
2223,06OCT2022:00:00:00,N,UG,O,N,3222,210.83000
2223,06OCT2022:00:00:00,N,UG,R,N,36002,2385.88000
2223,06OCT2022:00:00:00,P,GR,R,Y,1976,213.17000
2223,06OCT2022:00:00:00,R,UG,R,N,1605,117.92000
2223,06OCT2022:00:00:00,T,UG,R,N,6256,432.29000
2223,06OCT2022:00:00:00,T,UG,R,Y,4366,346.92000
2223,06OCT2022:00:00:00,X,UG,O,Y,6,0.50000
2223,07OCT2022:00:00:00,C,UG,O,N,10240,682.88000
2223,07OCT2022:00:00:00,C,UG,O,Y,4447,354.54000
2223,07OCT2022:00:00:00,C,UG,R,N,70817,4853.88000
2223,07OCT2022:00:00:00,C,UG,R,Y,12511,980.17000
2223,07OCT2022:00:00:00,J,UG,R,N,3113,259.38000
2223,07OCT2022:00:00:00,N,UG,O,Y,347,28.17000
2223,07OCT2022:00:00:00,N,UG,R,N,36041,2386.54000
2223,07OCT2022:00:00:00,P,GR,O,Y,872,94.89000
2223,07OCT2022:00:00:00,P,GR,R,N,2461,228.33000
2223,07OCT2022:00:00:00,R,GR,R,Y,264,29.00000
2223,07OCT2022:00:00:00,R,UG,R,N,1615,118.75000
2223,07OCT2022:00:00:00,R,UG,R,Y,1737,137.67000
2223,07OCT2022:00:00:00,T,UG,O,N,1490,99.00000
2223,07OCT2022:00:00:00,T,UG,O,Y,1465,116.92000
2223,07OCT2022:00:00:00,T,UG,R,N,6258,432.29000
2223,08OCT2022:00:00:00,C,GR,O,Y,2223,244.94000
2223,08OCT2022:00:00:00,C,UG,O,Y,4451,354.63000
2223,08OCT2022:00:00:00,C,UG,R,N,70831,4854.88000
2223,08OCT2022:00:00:00,C,UG,R,Y,12514,980.42000
2223,08OCT2022:00:00:00,N,UG,R,N,36050,2386.79000
2223,08OCT2022:00:00:00,N,UG,R,Y,1689,129.00000
2223,09OCT2022:00:00:00,C,UG,O,N,10246,682.88000
2223,09OCT2022:00:00:00,C,UG,O,Y,4454,354.88000
2223,09OCT2022:00:00:00,C,UG,R,N,70850,4856.13000
2223,09OCT2022:00:00:00,C,UG,R,Y,12505,979.50000
2223,09OCT2022:00:00:00,N,UG,R,N,36047,2386.79000
2223,09OCT2022:00:00:00,N,UG,R,Y,1695,129.50000
2223,09OCT2022:00:00:00,P,GR,R,Y,1989,214.44000
2223,09OCT2022:00:00:00,T,UG,O,Y,1473,117.58000
2223,09OCT2022:00:00:00,T,UG,R,Y,4372,347.42000
2223,10OCT2022:00:00:00,C,GR,R,N,3097,327.28000
2223,10OCT2022:00:00:00,C,UG,O,N,10252,683.13000
2223,10OCT2022:00:00:00,C,UG,O,Y,4471,355.79000
2223,10OCT2022:00:00:00,C,UG,R,N,70856,4856.96000
2223,10OCT2022:00:00:00,C,UG,R,Y,12505,979.83000
2223,10OCT2022:00:00:00,N,UG,R,N,36040,2386.79000
2223,10OCT2022:00:00:00,N,UG,R,Y,1683,128.50000
2223,10OCT2022:00:00:00,P,GR,R,Y,1995,215.11000
2223,10OCT2022:00:00:00,R,UG,O,Y,232,18.58000
2223,10OCT2022:00:00:00,T,UG,O,Y,1479,118.08000
2223,10OCT2022:00:00:00,T,UG,R,N,6260,432.46000
2223,10OCT2022:00:00:00,T,UG,R,Y,4365,346.83000
2223,10OCT2022:00:00:00,U,UG,R,Y,77,6.42000
2223,11OCT2022:00:00:00,C,GR,R,N,3097,327.61000
2223,11OCT2022:00:00:00,C,UG,O,N,10258,683.63000
2223,11OCT2022:00:00:00,C,UG,O,Y,4477,356.29000
2223,11OCT2022:00:00:00,C,UG,R,N,70872,4858.38000
2223,11OCT2022:00:00:00,C,UG,R,Y,12523,981.25000
2223,11OCT2022:00:00:00,N,UG,R,N,36047,2386.79000
2223,11OCT2022:00:00:00,N,UG,R,Y,1685,128.83000
2223,11OCT2022:00:00:00,P,GR,O,Y,875,95.22000
2223,11OCT2022:00:00:00,P,GR,R,N,2464,229.00000
2223,11OCT2022:00:00:00,P,GR,R,Y,1997,215.39000
2223,11OCT2022:00:00:00,R,UG,R,N,1612,118.75000
2223,11OCT2022:00:00:00,R,UG,R,Y,1740,137.92000
2223,11OCT2022:00:00:00,T,UG,R,N,6261,432.46000
2223,11OCT2022:00:00:00,T,UG,R,Y,4363,346.83000
2223,12OCT2022:00:00:00,C,UG,O,N,10272,684.38000
2223,12OCT2022:00:00:00,C,UG,O,Y,4484,356.92000
2223,12OCT2022:00:00:00,C,UG,R,N,70930,4861.33000
2223,12OCT2022:00:00:00,C,UG,R,Y,12509,980.17000
2223,12OCT2022:00:00:00,N,UG,O,N,3223,210.83000
2223,12OCT2022:00:00:00,N,UG,O,Y,351,28.33000
2223,12OCT2022:00:00:00,N,UG,R,N,36042,2385.79000
2223,12OCT2022:00:00:00,N,UG,R,Y,1684,128.83000
2223,12OCT2022:00:00:00,P,GR,R,N,2467,229.33000
2223,12OCT2022:00:00:00,P,GR,R,Y,1988,214.39000
2223,12OCT2022:00:00:00,R,UG,R,N,1609,118.75000
2223,12OCT2022:00:00:00,R,UG,R,Y,1727,137.33000
2223,12OCT2022:00:00:00,T,UG,O,Y,1453,115.92000
2223,12OCT2022:00:00:00,T,UG,R,N,6267,432.96000
2223,12OCT2022:00:00:00,T,UG,R,Y,4357,346.33000
2223,12OCT2022:00:00:00,U,UG,R,Y,80,6.67000
2223,13OCT2022:00:00:00,C,GR,R,N,3094,327.28000
2223,13OCT2022:00:00:00,C,GR,R,Y,3016,330.17000
2223,13OCT2022:00:00:00,C,UG,O,N,10275,685.17000
2223,13OCT2022:00:00:00,C,UG,O,Y,4479,356.50000
2223,13OCT2022:00:00:00,C,UG,R,N,70944,4863.00000
2223,13OCT2022:00:00:00,C,UG,R,Y,12465,978.04000
2223,13OCT2022:00:00:00,N,UG,O,N,3215,210.00000
2223,13OCT2022:00:00:00,N,UG,O,Y,330,26.92000
2223,13OCT2022:00:00:00,N,UG,R,N,35988,2386.13000
2223,13OCT2022:00:00:00,N,UG,R,Y,1637,126.08000
2223,13OCT2022:00:00:00,P,GR,R,N,2468,229.44000
2223,13OCT2022:00:00:00,P,GR,R,Y,2004,215.78000
2223,13OCT2022:00:00:00,R,UG,R,N,1610,119.00000
2223,13OCT2022:00:00:00,R,UG,R,Y,1717,136.58000
2223,13OCT2022:00:00:00,T,UG,O,Y,1441,115.17000
2223,13OCT2022:00:00:00,T,UG,R,N,6278,434.04000
2223,13OCT2022:00:00:00,T,UG,R,Y,4356,346.67000
2223,14OCT2022:00:00:00,C,GR,R,N,3099,327.50000
2223,14OCT2022:00:00:00,C,GR,R,Y,3013,329.83000
2223,14OCT2022:00:00:00,C,UG,O,N,10273,685.25000
2223,14OCT2022:00:00:00,C,UG,O,Y,4482,356.58000
2223,14OCT2022:00:00:00,C,UG,R,N,70966,4864.25000
2223,14OCT2022:00:00:00,C,UG,R,Y,12427,975.38000
2223,14OCT2022:00:00:00,N,UG,O,N,3211,210.00000
2223,14OCT2022:00:00:00,N,UG,R,N,35995,2386.13000
2223,14OCT2022:00:00:00,N,UG,R,Y,1631,125.58000
2223,14OCT2022:00:00:00,P,GR,R,Y,1992,214.83000
2223,14OCT2022:00:00:00,R,GR,O,N,36,3.33000
2223,14OCT2022:00:00:00,R,UG,O,Y,226,18.08000
2223,14OCT2022:00:00:00,R,UG,R,N,1607,118.79000
2223,14OCT2022:00:00:00,R,UG,R,Y,1714,136.33000
2223,14OCT2022:00:00:00,T,UG,R,N,6266,433.75000
2223,14OCT2022:00:00:00,T,UG,R,Y,4341,345.50000
2223,15OCT2022:00:00:00,C,UG,O,N,10278,685.42000
2223,15OCT2022:00:00:00,C,UG,O,Y,4467,355.33000
2223,15OCT2022:00:00:00,C,UG,R,N,70946,4863.25000
2223,15OCT2022:00:00:00,C,UG,R,Y,12422,975.13000
2223,15OCT2022:00:00:00,N,UG,R,N,35998,2386.13000
2223,15OCT2022:00:00:00,N,UG,R,Y,1633,125.67000
2223,15OCT2022:00:00:00,R,UG,R,N,1604,118.54000
2223,15OCT2022:00:00:00,R,UG,R,Y,1705,135.58000
2223,15OCT2022:00:00:00,T,UG,O,Y,1444,115.42000
2223,15OCT2022:00:00:00,T,UG,R,N,6261,433.50000
2223,15OCT2022:00:00:00,T,UG,R,Y,4319,343.92000
2223,16OCT2022:00:00:00,C,GR,R,Y,3010,329.50000
2223,16OCT2022:00:00:00,C,UG,O,Y,4452,354.08000
2223,16OCT2022:00:00:00,C,UG,R,N,70952,4865.92000
2223,16OCT2022:00:00:00,C,UG,R,Y,12383,971.88000
2223,16OCT2022:00:00:00,N,UG,O,Y,324,26.42000
2223,16OCT2022:00:00:00,N,UG,R,N,35992,2386.13000
2223,16OCT2022:00:00:00,N,UG,R,Y,1617,124.67000
2223,16OCT2022:00:00:00,P,GR,R,N,2465,229.44000
2223,16OCT2022:00:00:00,P,GR,R,Y,1989,214.50000
2223,16OCT2022:00:00:00,R,GR,R,N,268,28.67000
2223,16OCT2022:00:00:00,R,UG,R,N,1598,118.21000
2223,16OCT2022:00:00:00,R,UG,R,Y,1702,135.42000
2223,16OCT2022:00:00:00,T,UG,O,N,1487,98.83000
2223,16OCT2022:00:00:00,T,UG,O,Y,1438,114.92000
2223,16OCT2022:00:00:00,T,UG,R,Y,4313,343.42000
2223,17OCT2022:00:00:00,C,GR,O,N,697,71.78000
2223,17OCT2022:00:00:00,C,GR,O,Y,2199,242.28000
2223,17OCT2022:00:00:00,C,GR,R,N,3094,326.94000
2223,17OCT2022:00:00:00,C,GR,R,Y,2995,328.17000
2223,17OCT2022:00:00:00,C,UG,O,N,10250,684.58000
2223,17OCT2022:00:00:00,C,UG,O,Y,4428,352.50000
2223,17OCT2022:00:00:00,C,UG,R,N,70873,4866.08000
2223,17OCT2022:00:00:00,C,UG,R,Y,12231,961.21000
2223,17OCT2022:00:00:00,N,UG,O,N,3202,210.00000
2223,17OCT2022:00:00:00,N,UG,O,Y,312,25.42000
2223,17OCT2022:00:00:00,N,UG,R,N,35883,2384.04000
2223,17OCT2022:00:00:00,N,UG,R,Y,1540,119.50000
2223,17OCT2022:00:00:00,P,GR,R,N,2462,229.11000
2223,17OCT2022:00:00:00,P,GR,R,Y,1974,213.50000
2223,17OCT2022:00:00:00,R,UG,O,Y,220,17.67000
2223,17OCT2022:00:00:00,R,UG,R,N,1590,117.54000
2223,17OCT2022:00:00:00,R,UG,R,Y,1673,133.33000
2223,17OCT2022:00:00:00,T,UG,O,N,1484,98.58000
2223,17OCT2022:00:00:00,T,UG,O,Y,1404,112.17000
2223,17OCT2022:00:00:00,T,UG,R,N,6234,432.75000
2223,17OCT2022:00:00:00,T,UG,R,Y,4248,339.17000
2223,18OCT2022:00:00:00,C,GR,O,Y,2202,242.61000
2223,18OCT2022:00:00:00,C,GR,R,Y,2989,327.50000
2223,18OCT2022:00:00:00,C,UG,O,N,10272,686.00000
2223,18OCT2022:00:00:00,C,UG,O,Y,4435,353.33000
2223,18OCT2022:00:00:00,C,UG,R,N,70918,4871.50000
2223,18OCT2022:00:00:00,C,UG,R,Y,12236,961.63000
2223,18OCT2022:00:00:00,N,UG,O,N,3199,210.00000
2223,18OCT2022:00:00:00,N,UG,R,Y,1532,118.67000
2223,18OCT2022:00:00:00,R,UG,O,Y,217,17.42000
2223,18OCT2022:00:00:00,R,UG,R,Y,1673,133.08000
2223,18OCT2022:00:00:00,T,UG,O,Y,1401,111.92000
2223,18OCT2022:00:00:00,T,UG,R,N,6228,432.50000
2223,18OCT2022:00:00:00,T,UG,R,Y,4239,338.42000
2223,19OCT2022:00:00:00,C,UG,O,N,10281,686.17000
2223,19OCT2022:00:00:00,C,UG,O,Y,4433,353.33000
2223,19OCT2022:00:00:00,C,UG,R,N,70975,4875.58000
2223,19OCT2022:00:00:00,C,UG,R,Y,12253,963.04000
2223,19OCT2022:00:00:00,N,UG,R,N,35879,2384.04000
2223,19OCT2022:00:00:00,P,GR,R,Y,1977,213.83000
2223,19OCT2022:00:00:00,R,GR,R,Y,258,28.33000
2223,19OCT2022:00:00:00,R,UG,O,Y,219,17.58000
2223,19OCT2022:00:00:00,R,UG,R,Y,1669,133.00000
2223,19OCT2022:00:00:00,T,UG,O,Y,1394,111.58000
2223,19OCT2022:00:00:00,T,UG,R,N,6232,432.50000
2223,19OCT2022:00:00:00,T,UG,R,Y,4232,337.83000
2223,19OCT2022:00:00:00,X,UG,R,Y,28,2.33000
2223,20OCT2022:00:00:00,C,UG,O,N,10313,688.75000
2223,20OCT2022:00:00:00,C,UG,O,Y,4444,354.25000
2223,20OCT2022:00:00:00,C,UG,R,N,71019,4879.92000
2223,20OCT2022:00:00:00,C,UG,R,Y,12283,965.29000
2223,20OCT2022:00:00:00,N,UG,R,N,35880,2383.71000
2223,20OCT2022:00:00:00,N,UG,R,Y,1529,118.42000
2223,20OCT2022:00:00:00,T,UG,R,N,6234,432.50000
2223,20OCT2022:00:00:00,T,UG,R,Y,4235,338.08000
2223,21OCT2022:00:00:00,C,UG,O,N,10316,689.00000
2223,21OCT2022:00:00:00,C,UG,O,Y,4450,354.75000
2223,21OCT2022:00:00:00,C,UG,R,N,71045,4881.75000
2223,21OCT2022:00:00:00,C,UG,R,Y,12298,966.54000
2223,21OCT2022:00:00:00,N,UG,O,N,3201,210.00000
2223,21OCT2022:00:00:00,N,UG,R,N,35879,2383.46000
2223,21OCT2022:00:00:00,R,UG,R,N,1586,117.21000
2223,21OCT2022:00:00:00,T,UG,O,N,1481,98.58000
2223,21OCT2022:00:00:00,T,UG,R,Y,4238,338.33000
2223,22OCT2022:00:00:00,C,UG,O,N,10322,689.50000
2223,22OCT2022:00:00:00,C,UG,R,N,71054,4882.50000
2223,22OCT2022:00:00:00,C,UG,R,Y,12295,966.29000
2223,23OCT2022:00:00:00,C,UG,R,N,71070,4883.83000
2223,24OCT2022:00:00:00,C,GR,R,N,3097,327.33000
2223,24OCT2022:00:00:00,C,UG,O,N,10326,689.83000
2223,24OCT2022:00:00:00,C,UG,O,Y,4453,355.00000
2223,24OCT2022:00:00:00,C,UG,R,N,71126,4887.33000
2223,24OCT2022:00:00:00,C,UG,R,Y,12305,966.71000
2223,24OCT2022:00:00:00,N,UG,R,N,35880,2383.13000
2223,24OCT2022:00:00:00,N,UG,R,Y,1514,117.17000
2223,24OCT2022:00:00:00,R,UG,R,Y,1672,133.25000
2223,24OCT2022:00:00:00,T,UG,O,Y,1398,111.83000
2223,24OCT2022:00:00:00,T,UG,R,Y,4235,338.00000
2223,25OCT2022:00:00:00,C,UG,O,N,10328,690.00000
2223,25OCT2022:00:00:00,C,UG,R,N,71222,4894.92000
2223,25OCT2022:00:00:00,C,UG,R,Y,12311,966.96000
2223,25OCT2022:00:00:00,N,UG,R,N,35882,2383.13000
2223,25OCT2022:00:00:00,T,UG,R,N,6237,432.75000
2223,26OCT2022:00:00:00,C,GR,O,N,991,103.67000
2223,26OCT2022:00:00:00,C,GR,O,Y,2760,303.61000
2223,26OCT2022:00:00:00,C,GR,R,N,4971,530.89000
2223,26OCT2022:00:00:00,C,GR,R,Y,3625,397.39000
2223,26OCT2022:00:00:00,C,UG,O,N,11659,787.33000
2223,26OCT2022:00:00:00,C,UG,O,Y,4806,383.00000
2223,26OCT2022:00:00:00,C,UG,R,N,79283,5497.13000
