YEAR,TRANSACTION_DATE,AID_SOURCE,INTERNAL_AID,CATEGORY,STYP,LEVL,RESD,EKU_ONLINE,AMOUNT
2324,13SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,293.000
2324,13SEP2023:00:00:00,N,NO,TF,P,GR,R,N,-1313.000
2324,13SEP2023:00:00:00,N,NO,TF,R,GR,R,N,1938.000
2324,13SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,0.000
2324,13SEP2023:00:00:00,N,NO,TF,R,UG,R,N,1297.500
2324,13SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,9601.500
2324,13SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,4128.500
2324,13SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-5345.000
2324,13SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,12288.000
2324,14SEP2023:00:00:00,E,NO,FG,C,UG,O,N,11642.000
2324,14SEP2023:00:00:00,E,NO,FG,C,UG,R,N,41971.000
2324,14SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,21923.000
2324,14SEP2023:00:00:00,E,NO,FG,N,UG,R,N,35128.000
2324,14SEP2023:00:00:00,E,NO,FG,R,UG,R,N,3698.000
2324,14SEP2023:00:00:00,E,NO,FG,T,UG,O,Y,5547.000
2324,14SEP2023:00:00:00,E,NO,FG,T,UG,R,N,13269.000
2324,14SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,3698.000
2324,14SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,-3703.000
2324,14SEP2023:00:00:00,E,NO,OG,C,UG,R,N,2000.000
2324,14SEP2023:00:00:00,E,NO,OG,N,UG,R,N,2350.000
2324,14SEP2023:00:00:00,E,NO,SG,C,UG,R,N,42718.000
2324,14SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,27310.000
2324,14SEP2023:00:00:00,E,NO,SG,N,UG,R,N,24509.000
2324,14SEP2023:00:00:00,E,NO,SG,N,UG,R,Y,5300.000
2324,14SEP2023:00:00:00,E,NO,SG,R,UG,R,N,2650.000
2324,14SEP2023:00:00:00,E,NO,SG,T,UG,R,N,7950.000
2324,14SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,3974.000
2324,14SEP2023:00:00:00,I,AS,IG,C,UG,O,N,200.000
2324,14SEP2023:00:00:00,I,AS,IG,C,UG,R,N,11400.000
2324,14SEP2023:00:00:00,I,AS,IG,C,UG,R,Y,200.000
2324,14SEP2023:00:00:00,I,AS,IG,N,UG,O,N,600.000
2324,14SEP2023:00:00:00,I,AS,IG,N,UG,R,N,4925.000
2324,14SEP2023:00:00:00,I,AS,IG,P,GR,R,Y,200.000
2324,14SEP2023:00:00:00,I,AS,IG,R,UG,R,N,200.000
2324,14SEP2023:00:00:00,I,AS,IG,T,UG,R,N,400.000
2324,14SEP2023:00:00:00,I,SC,IG,C,UG,R,N,16770.000
2324,14SEP2023:00:00:00,I,SC,IG,N,UG,R,N,1957.000
2324,14SEP2023:00:00:00,I,SC,IG,T,UG,R,N,1500.000
2324,14SEP2023:00:00:00,I,SM,IG,C,GR,R,N,1233.000
2324,14SEP2023:00:00:00,I,SM,IG,C,UG,R,Y,-4297.000
2324,14SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,2023.000
2324,14SEP2023:00:00:00,N,NO,TF,C,UG,O,N,45.000
2324,14SEP2023:00:00:00,N,NO,TF,C,UG,R,N,7080.500
2324,14SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,365.000
2324,14SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-1018.500
2324,14SEP2023:00:00:00,N,NO,TF,N,UG,O,N,-1451.250
2324,14SEP2023:00:00:00,N,NO,TF,N,UG,R,N,8437.500
2324,14SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,3976.000
2324,14SEP2023:00:00:00,N,NO,TF,P,GR,R,N,-1796.000
2324,14SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,-3976.000
2324,14SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,2739.000
2324,14SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,6847.500
2324,14SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,1369.500
2324,14SEP2023:00:00:00,N,NO,TF,T,UG,R,N,8168.750
2324,14SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,12860.000
2324,15SEP2023:00:00:00,E,NO,FG,C,UG,R,N,2473.000
2324,15SEP2023:00:00:00,E,NO,OG,C,UG,O,N,10923.000
2324,15SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,6563.800
2324,15SEP2023:00:00:00,E,NO,OG,C,UG,R,N,27519.600
2324,15SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,7706.000
2324,15SEP2023:00:00:00,E,NO,OG,N,UG,R,N,2000.000
2324,15SEP2023:00:00:00,E,NO,OG,N,UG,R,Y,2000.000
2324,15SEP2023:00:00:00,E,NO,OG,T,UG,R,Y,500.000
2324,15SEP2023:00:00:00,E,NO,SG,C,UG,R,N,4975.000
2324,15SEP2023:00:00:00,I,AS,IG,C,UG,O,N,-10.000
2324,15SEP2023:00:00:00,I,FC,IG,C,UG,R,N,750.000
2324,15SEP2023:00:00:00,I,FC,IG,N,UG,R,N,4000.000
2324,15SEP2023:00:00:00,I,SC,IG,C,UG,R,N,7540.000
2324,15SEP2023:00:00:00,I,SC,IG,N,UG,R,N,-185.000
2324,15SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,875.320
2324,15SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-65.000
2324,15SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-1369.500
2324,15SEP2023:00:00:00,N,NO,TF,C,UG,R,N,2657.000
2324,15SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,0.000
2324,15SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-608.000
2324,15SEP2023:00:00:00,N,NO,TF,N,UG,R,N,449.000
2324,15SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,217.000
2324,15SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,1988.000
2324,15SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,-1988.000
2324,15SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,-3926.000
2324,15SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,5478.000
2324,15SEP2023:00:00:00,N,NO,TF,T,UG,R,N,2478.130
2324,15SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,4071.000
2324,16SEP2023:00:00:00,N,NO,TF,C,UG,R,N,5917.000
2324,16SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,1369.500
2324,16SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,1717.500
2324,17SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1369.500
2324,17SEP2023:00:00:00,N,NO,TF,C,UG,R,N,85.000
2324,17SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-1758.750
2324,17SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,0.000
2324,17SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,0.000
2324,17SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,7324.000
2324,18SEP2023:00:00:00,E,NO,FG,N,UG,R,N,3973.000
2324,18SEP2023:00:00:00,E,NO,OG,C,GR,O,Y,9940.000
2324,18SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,15626.000
2324,18SEP2023:00:00:00,E,NO,OG,C,UG,R,N,4000.000
2324,18SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,9155.000
2324,18SEP2023:00:00:00,E,NO,OG,N,UG,R,N,2500.000
2324,18SEP2023:00:00:00,E,NO,OG,P,GR,O,Y,11878.000
2324,18SEP2023:00:00:00,E,NO,OG,P,GR,R,Y,3976.000
2324,18SEP2023:00:00:00,E,NO,OG,R,UG,O,Y,11435.000
2324,18SEP2023:00:00:00,E,NO,OG,T,UG,O,Y,11226.000
2324,18SEP2023:00:00:00,E,NO,OG,T,UG,R,N,5680.000
2324,18SEP2023:00:00:00,E,NO,OG,T,UG,R,Y,1652.000
2324,18SEP2023:00:00:00,E,NO,SG,C,UG,R,N,8320.000
2324,18SEP2023:00:00:00,E,NO,SG,N,UG,R,N,3548.000
2324,18SEP2023:00:00:00,E,NO,SG,T,UG,R,N,-915.000
2324,18SEP2023:00:00:00,I,EM,IG,C,GR,R,Y,628.310
2324,18SEP2023:00:00:00,I,FC,IG,C,UG,R,N,4000.000
2324,18SEP2023:00:00:00,I,SC,IG,C,UG,O,N,4810.000
2324,18SEP2023:00:00:00,I,SC,IG,C,UG,R,N,1563.000
2324,18SEP2023:00:00:00,I,SC,IG,N,UG,R,N,1000.000
2324,18SEP2023:00:00:00,I,SM,IG,T,UG,R,N,10440.000
2324,18SEP2023:00:00:00,I,SM,IG,X,UG,R,Y,1369.500
2324,18SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,743.680
2324,18SEP2023:00:00:00,N,NO,TF,C,GR,R,N,3124.000
2324,18SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,-2147.000
2324,18SEP2023:00:00:00,N,NO,TF,C,UG,O,N,135.000
2324,18SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,3682.500
2324,18SEP2023:00:00:00,N,NO,TF,C,UG,R,N,1147.000
2324,18SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-6231.500
2324,18SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-558.000
2324,18SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-237.500
2324,18SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,4108.500
2324,18SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,1988.000
2324,18SEP2023:00:00:00,N,NO,TF,P,GR,R,N,2114.850
2324,18SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,-572.400
2324,18SEP2023:00:00:00,N,NO,TF,R,UG,R,N,-96.000
2324,18SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,941.400
2324,18SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,4432.500
2324,18SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-915.000
2324,18SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,8217.000
2324,19SEP2023:00:00:00,E,NO,FG,C,UG,R,N,-418.000
2324,19SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,-925.000
2324,19SEP2023:00:00:00,E,NO,FG,N,UG,O,N,-925.000
2324,19SEP2023:00:00:00,E,NO,FG,N,UG,R,N,1849.000
2324,19SEP2023:00:00:00,E,NO,FG,T,UG,R,N,-925.000
2324,19SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,-2323.000
2324,19SEP2023:00:00:00,E,NO,OG,C,GR,O,Y,5964.000
2324,19SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,4294.000
2324,19SEP2023:00:00:00,E,NO,OG,C,UG,R,N,36540.000
2324,19SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,71289.000
2324,19SEP2023:00:00:00,E,NO,OG,R,GR,R,Y,3163.690
2324,19SEP2023:00:00:00,E,NO,OG,T,UG,R,N,7160.000
2324,19SEP2023:00:00:00,E,NO,OG,T,UG,R,Y,5513.000
2324,19SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,-661.000
2324,19SEP2023:00:00:00,E,NO,SG,N,UG,R,N,2778.000
2324,19SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,-661.000
2324,19SEP2023:00:00:00,I,AS,IG,C,UG,O,N,1859.000
2324,19SEP2023:00:00:00,I,FC,IG,N,UG,R,N,1500.000
2324,19SEP2023:00:00:00,I,FC,IG,T,UG,R,N,1000.000
2324,19SEP2023:00:00:00,I,SC,IG,C,GR,O,N,2700.000
2324,19SEP2023:00:00:00,I,SC,IG,C,GR,O,Y,500.000
2324,19SEP2023:00:00:00,I,SC,IG,C,UG,R,N,485.000
2324,19SEP2023:00:00:00,I,SC,IG,C,UG,R,Y,6895.000
2324,19SEP2023:00:00:00,I,SC,IG,N,UG,R,N,4622.000
2324,19SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,4135.000
2324,19SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,2147.000
2324,19SEP2023:00:00:00,N,NO,TF,C,UG,O,N,5413.000
2324,19SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1404.500
2324,19SEP2023:00:00:00,N,NO,TF,C,UG,R,N,26507.000
2324,19SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,11646.000
2324,19SEP2023:00:00:00,N,NO,TF,N,UG,O,N,20.000
2324,19SEP2023:00:00:00,N,NO,TF,N,UG,R,N,1216.000
2324,19SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,2739.000
2324,19SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,0.000
2324,19SEP2023:00:00:00,N,NO,TF,P,GR,R,N,5857.000
2324,19SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,3976.000
2324,19SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,-5478.000
2324,19SEP2023:00:00:00,N,NO,TF,R,UG,R,N,-5495.000
2324,19SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-6403.500
2324,19SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,2774.000
2324,19SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,10596.750
2324,20SEP2023:00:00:00,E,NO,FG,C,UG,R,N,-4784.000
2324,20SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,-4376.000
2324,20SEP2023:00:00:00,E,NO,FG,N,UG,O,N,-855.000
2324,20SEP2023:00:00:00,E,NO,FG,N,UG,R,N,-6628.000
2324,20SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,-816.000
2324,20SEP2023:00:00:00,E,NO,FG,T,UG,R,N,-2139.000
2324,20SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,-4107.000
2324,20SEP2023:00:00:00,E,NO,OG,C,UG,R,N,10050.000
2324,20SEP2023:00:00:00,E,NO,OG,N,UG,R,N,3000.000
2324,20SEP2023:00:00:00,E,NO,SG,N,UG,R,N,8822.000
2324,20SEP2023:00:00:00,I,FC,IG,C,GR,O,N,925.000
2324,20SEP2023:00:00:00,I,FC,IG,C,GR,R,N,2250.000
2324,20SEP2023:00:00:00,I,FC,IG,C,GR,R,Y,4354.000
2324,20SEP2023:00:00:00,I,FC,IG,C,UG,R,N,14216.500
2324,20SEP2023:00:00:00,I,FC,IG,C,UG,R,Y,625.000
2324,20SEP2023:00:00:00,I,FC,IG,N,UG,R,N,7850.000
2324,20SEP2023:00:00:00,I,FC,IG,P,GR,R,N,3000.000
2324,20SEP2023:00:00:00,I,SC,IG,C,UG,R,N,1500.000
2324,20SEP2023:00:00:00,I,SC,IG,N,UG,R,N,8774.000
2324,20SEP2023:00:00:00,I,SC,IG,P,GR,R,N,3432.000
2324,20SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,1055.000
2324,20SEP2023:00:00:00,N,NO,TF,C,UG,O,N,50.000
2324,20SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1043.500
2324,20SEP2023:00:00:00,N,NO,TF,C,UG,R,N,2426.250
2324,20SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-2623.500
2324,20SEP2023:00:00:00,N,NO,TF,N,UG,R,N,1176.000
2324,20SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,1369.500
2324,20SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,1988.000
2324,20SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,2626.020
2324,20SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,1369.500
2324,20SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,7304.000
2324,20SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,-314.500
2324,20SEP2023:00:00:00,N,NO,TF,T,UG,R,N,2222.500
2324,20SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,5430.500
2324,21SEP2023:00:00:00,E,NO,FG,C,UG,O,N,3698.000
2324,21SEP2023:00:00:00,E,NO,FG,C,UG,O,Y,4623.000
2324,21SEP2023:00:00:00,E,NO,FG,C,UG,R,N,24796.000
2324,21SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,7733.000
2324,21SEP2023:00:00:00,E,NO,FG,N,UG,R,N,22188.000
2324,21SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,1849.000
2324,21SEP2023:00:00:00,E,NO,FG,R,UG,R,Y,14792.000
2324,21SEP2023:00:00:00,E,NO,FG,T,UG,R,N,3698.000
2324,21SEP2023:00:00:00,E,NO,OG,C,UG,R,N,5956.000
2324,21SEP2023:00:00:00,E,NO,OG,N,UG,R,N,8025.000
2324,21SEP2023:00:00:00,E,NO,SG,C,UG,R,N,22646.000
2324,21SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,11705.000
2324,21SEP2023:00:00:00,E,NO,SG,N,UG,R,N,24137.000
2324,21SEP2023:00:00:00,E,NO,SG,N,UG,R,Y,1784.000
2324,21SEP2023:00:00:00,E,NO,SG,R,UG,R,Y,9274.000
2324,21SEP2023:00:00:00,E,NO,SG,T,UG,R,N,3575.000
2324,21SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,2009.000
2324,21SEP2023:00:00:00,I,AS,IG,C,GR,O,N,5135.250
2324,21SEP2023:00:00:00,I,AS,IG,C,GR,O,Y,3852.000
2324,21SEP2023:00:00:00,I,AS,IG,C,GR,R,Y,2568.000
2324,21SEP2023:00:00:00,I,AS,IG,C,UG,O,N,72648.750
2324,21SEP2023:00:00:00,I,AS,IG,C,UG,R,N,25870.500
2324,21SEP2023:00:00:00,I,AS,IG,N,UG,O,N,2567.750
2324,21SEP2023:00:00:00,I,AS,IG,P,GR,O,N,6418.750
2324,21SEP2023:00:00:00,I,AS,IG,P,GR,O,Y,3852.000
2324,21SEP2023:00:00:00,I,AS,IG,P,GR,R,N,2567.500
2324,21SEP2023:00:00:00,I,AS,IG,P,GR,R,Y,2567.750
2324,21SEP2023:00:00:00,I,AS,IG,R,GR,O,N,2567.500
2324,21SEP2023:00:00:00,I,AS,IG,R,UG,R,N,2568.000
2324,21SEP2023:00:00:00,I,AS,IG,T,UG,O,N,19258.000
2324,21SEP2023:00:00:00,I,AS,IG,T,UG,O,Y,1283.750
2324,21SEP2023:00:00:00,I,AS,IG,T,UG,R,N,1283.750
2324,21SEP2023:00:00:00,I,EM,IG,C,GR,R,Y,-2067.000
2324,21SEP2023:00:00:00,I,SC,IG,C,UG,O,N,4810.000
2324,21SEP2023:00:00:00,I,SC,IG,C,UG,R,N,750.000
2324,21SEP2023:00:00:00,I,SC,IG,N,UG,R,N,-587.000
2324,21SEP2023:00:00:00,I,SM,IG,N,UG,R,N,5525.000
2324,21SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,1988.000
2324,21SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,3301.010
2324,21SEP2023:00:00:00,N,NO,TF,C,UG,O,N,21.000
2324,21SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,0.000
2324,21SEP2023:00:00:00,N,NO,TF,C,UG,R,N,11074.500
2324,21SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,1826.000
2324,21SEP2023:00:00:00,N,NO,TF,N,UG,O,Y,-1104.000
2324,21SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-65.000
2324,21SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,2739.000
2324,21SEP2023:00:00:00,N,NO,TF,P,GR,R,N,-282.500
2324,21SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,1796.000
2324,21SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,5478.000
2324,21SEP2023:00:00:00,N,NO,TF,T,UG,R,N,0.000
2324,21SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,13266.000
2324,22SEP2023:00:00:00,E,NO,FG,C,UG,O,N,825.000
2324,22SEP2023:00:00:00,E,NO,FG,C,UG,R,N,8969.000
2324,22SEP2023:00:00:00,E,NO,FG,N,UG,R,N,3698.000
2324,22SEP2023:00:00:00,E,NO,OG,C,UG,R,N,-1500.000
2324,22SEP2023:00:00:00,E,NO,SG,C,UG,R,N,-1147.000
2324,22SEP2023:00:00:00,E,NO,SG,N,UG,R,N,2775.000
2324,22SEP2023:00:00:00,I,AS,IG,C,UG,O,N,3034.000
2324,22SEP2023:00:00:00,I,AS,IG,N,UG,O,N,500.000
2324,22SEP2023:00:00:00,I,AS,IG,T,UG,O,N,500.000
2324,22SEP2023:00:00:00,I,EM,IG,C,GR,R,N,-3432.000
2324,22SEP2023:00:00:00,I,EM,IG,C,UG,R,N,-375.000
2324,22SEP2023:00:00:00,I,EM,IG,C,UG,R,Y,-207.000
2324,22SEP2023:00:00:00,I,FC,IG,C,GR,R,N,1000.000
2324,22SEP2023:00:00:00,I,FC,IG,C,UG,R,N,4892.000
2324,22SEP2023:00:00:00,I,FC,IG,N,UG,R,N,2250.000
2324,22SEP2023:00:00:00,I,SC,IG,C,GR,R,N,660.000
2324,22SEP2023:00:00:00,I,SC,IG,C,UG,O,N,2000.000
2324,22SEP2023:00:00:00,I,SC,IG,C,UG,R,N,2000.000
2324,22SEP2023:00:00:00,I,SC,IG,N,UG,R,N,1427.000
2324,22SEP2023:00:00:00,I,SC,IG,P,GR,O,Y,660.000
2324,22SEP2023:00:00:00,I,SC,IG,P,GR,R,Y,3507.500
2324,22SEP2023:00:00:00,I,SC,IG,R,UG,O,N,4810.000
2324,22SEP2023:00:00:00,I,SC,IG,T,UG,R,Y,1500.000
2324,22SEP2023:00:00:00,I,SF,IG,C,UG,R,N,150.000
2324,22SEP2023:00:00:00,N,NO,TF,C,GR,R,N,-1796.010
2324,22SEP2023:00:00:00,N,NO,TF,C,UG,O,N,438.750
2324,22SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-1267.000
2324,22SEP2023:00:00:00,N,NO,TF,C,UG,R,N,-1143.750
2324,22SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,6.000
2324,22SEP2023:00:00:00,N,NO,TF,J,UG,R,N,0.000
2324,22SEP2023:00:00:00,N,NO,TF,N,UG,R,N,135.000
2324,22SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-1294.500
2324,22SEP2023:00:00:00,N,NO,TF,P,GR,R,N,0.000
2324,22SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,-1313.000
2324,22SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,2739.000
2324,22SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,1369.500
2324,22SEP2023:00:00:00,N,NO,TF,T,UG,O,N,0.000
2324,22SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,792.500
2324,22SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-10.000
2324,22SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,8202.750
2324,23SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,2147.000
2324,23SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-1369.500
2324,23SEP2023:00:00:00,N,NO,TF,C,UG,R,N,0.000
2324,23SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-22.500
2324,23SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,2739.000
2324,23SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,0.000
2324,23SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-2739.000
2324,23SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,-1369.500
2324,24SEP2023:00:00:00,N,NO,TF,C,UG,O,N,30.000
2324,24SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1369.500
2324,24SEP2023:00:00:00,N,NO,TF,C,UG,R,N,92.500
2324,24SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-4990.500
2324,24SEP2023:00:00:00,N,NO,TF,N,UG,R,N,95.000
2324,24SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-4108.500
2324,24SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,0.000
2324,24SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,-4046.000
2324,24SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,1988.000
2324,24SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,2739.000
2324,24SEP2023:00:00:00,N,NO,TF,T,UG,R,N,30.000
2324,25SEP2023:00:00:00,E,NO,FG,C,UG,R,N,8944.000
2324,25SEP2023:00:00:00,E,NO,FG,N,UG,R,N,3473.000
2324,25SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,2343.000
2324,25SEP2023:00:00:00,E,NO,OG,C,UG,O,N,5565.000
2324,25SEP2023:00:00:00,E,NO,OG,C,UG,R,N,23245.000
2324,25SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,11686.000
2324,25SEP2023:00:00:00,E,NO,OG,N,UG,O,N,3100.000
2324,25SEP2023:00:00:00,E,NO,OG,N,UG,R,N,2000.000
2324,25SEP2023:00:00:00,E,NO,SG,C,UG,R,N,4132.000
2324,25SEP2023:00:00:00,E,NO,SG,N,UG,R,N,2947.000
2324,25SEP2023:00:00:00,I,AS,IG,C,UG,R,N,10.000
2324,25SEP2023:00:00:00,I,FC,IG,C,UG,R,N,1300.000
2324,25SEP2023:00:00:00,I,FC,IG,N,UG,R,N,400.000
2324,25SEP2023:00:00:00,I,SC,IG,C,UG,O,Y,-4810.000
2324,25SEP2023:00:00:00,I,SC,IG,C,UG,R,N,-9286.500
2324,25SEP2023:00:00:00,I,SC,IG,N,UG,R,N,189.000
2324,25SEP2023:00:00:00,I,SC,IG,T,UG,O,N,4810.000
2324,25SEP2023:00:00:00,I,SC,IG,T,UG,R,N,-4810.000
2324,25SEP2023:00:00:00,I,SM,IG,C,GR,R,Y,1233.000
2324,25SEP2023:00:00:00,I,SM,IG,N,UG,R,N,11050.000
2324,25SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,2147.000
2324,25SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-5154.500
2324,25SEP2023:00:00:00,N,NO,TF,C,UG,R,N,-12601.500
2324,25SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,848.000
2324,25SEP2023:00:00:00,N,NO,TF,N,UG,O,Y,4108.500
2324,25SEP2023:00:00:00,N,NO,TF,N,UG,R,N,30.000
2324,25SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,8237.000
2324,25SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,5964.000
2324,25SEP2023:00:00:00,N,NO,TF,P,GR,R,N,-483.000
2324,25SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,1988.000
2324,25SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,2739.000
2324,25SEP2023:00:00:00,N,NO,TF,T,UG,O,N,30.000
2324,25SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-10690.000
2324,25SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,6519.500
2324,25SEP2023:00:00:00,N,NO,TF,U,UG,R,Y,1369.500
2324,26SEP2023:00:00:00,E,NO,FG,C,UG,O,Y,-1350.000
2324,26SEP2023:00:00:00,E,NO,FG,C,UG,R,N,-874.000
2324,26SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,-7396.000
2324,26SEP2023:00:00:00,E,NO,FG,N,UG,O,N,-925.000
2324,26SEP2023:00:00:00,E,NO,FG,N,UG,R,N,-1848.000
2324,26SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,-2859.000
2324,26SEP2023:00:00:00,E,NO,FG,R,UG,R,Y,-793.000
2324,26SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,-430.000
2324,26SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,9063.690
2324,26SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,1700.000
